id_obbligo,label_ita_obbligo,organizzazione_nome,organizzazione_ipa,classificazione_S13_codice
041101,Obbligo di pubblicazione riguardante i riferimenti alla contrattazione integrativa,Ministero dell’Istruzione dell’Università e della Ricerca,m_pi,101
04110101,Obbligo di pubblicazione riguardante il costo dei contratti integrativi,Ministero dell’Istruzione dell’Università e della Ricerca,m_pi,101
050101,Obbligo di pubblicazione relativo all'elenco dei bandi espletati ,Ministero dell’Istruzione dell’Università e della Ricerca,m_pi,101
050102,Obbligo di pubblicazione relativo ai bandi di concorso,Ministero dell’Istruzione dell’Università e della Ricerca,m_pi,101
060101,Obbligo di pubblicazione del sistema di misurazione e valutazione della Performance,Ministero dell’Istruzione dell’Università e della Ricerca,m_pi,101
060201,Obbligo di pubblicazione del Piano della Performance e Piano esecutivo di gestione,Ministero dell’Istruzione dell’Università e della Ricerca,m_pi,101
060301,Obbligo di pubblicazione della Relazione sulla Performance,Ministero dell’Istruzione dell’Università e della Ricerca,m_pi,101
060401,Obbligo di pubblicazione dell'ammontare complessivo dei premi,Ministero dell’Istruzione dell’Università e della Ricerca,m_pi,101
060501,Obbligo di pubblicazione dei dati relativi ai premi,Ministero dell’Istruzione dell’Università e della Ricerca,m_pi,101
070101,Obbligo di pubblicazione dei dati relativi agli enti pubblici vigilati,Ministero dell’Istruzione dell’Università e della Ricerca,m_pi,101
070201,Obbligo di pubblicazione dei dati relativi alle società  partecipate,Ministero dell’Istruzione dell’Università e della Ricerca,m_pi,101
070301,Obbligo di pubblicazione dei dati relativi agli enti di diritto privato controllati,Ministero dell’Istruzione dell’Università e della Ricerca,m_pi,101
070401,Obbligo di pubblicazione della rappresentazione grafica degli enti controllati,Ministero dell’Istruzione dell’Università e della Ricerca,m_pi,101
080101,Obbligo di pubblicazione relativi alle tipologie di procedimenti amministrativi ,Ministero dell’Istruzione dell’Università e della Ricerca,m_pi,101
080201,Obbligo di pubblicazione dei recapiti dell'ufficio responsabile,Ministero dell’Istruzione dell’Università e della Ricerca,m_pi,101
090101,Obbligo di pubblicazione concernente provvedimenti degli organi di indirizzo politico,Ministero dell’Istruzione dell’Università e della Ricerca,m_pi,101
090201,Obbligo di pubblicazione concernente provvedimenti di dirigenti amministrativi,Ministero dell’Istruzione dell’Università e della Ricerca,m_pi,101
100101,Obbligo di pubblicazione dei dati relativi alle procedure di gara anno corrente,Ministero dell’Istruzione dell’Università e della Ricerca,m_pi,101
100102,Obbligo di pubblicazione dei dati relativi alle procedure di gara anni passati,Ministero dell’Istruzione dell’Università e della Ricerca,m_pi,101
100201,"Obbligo di pubblicazione concernente atti relativi alla programmazione di lavori, opere, servizi e forniture",Ministero dell’Istruzione dell’Università e della Ricerca,m_pi,101
100202,Obbligo di pubblicazione concernente atti relativi alle procedure per l'affidamento di appalti pubblici,Ministero dell’Istruzione dell’Università e della Ricerca,m_pi,101
100203,Obbligo di pubblicazione concernente provvedimenti di esclusione e di ammissione,Ministero dell’Istruzione dell’Università e della Ricerca,m_pi,101
100204,Obbligo di pubblicazione concernente la commissione giudicatrice,Ministero dell’Istruzione dell’Università e della Ricerca,m_pi,101
100205,Obbligo di pubblicazione concernente i contratti di acquisto di beni e servizi,Ministero dell’Istruzione dell’Università e della Ricerca,m_pi,101
100206,Obbligo di pubblicazione concernente i resoconti della gestione finanziaria dei contratti al termine della loro esecuzione,Ministero dell’Istruzione dell’Università e della Ricerca,m_pi,101
110101,"Obbligo di pubblicazione di criteri e modalità  di concessione di sovvenzioni, contributi, sussidi ed ausili finanziari",Ministero dell’Istruzione dell’Università e della Ricerca,m_pi,101
110201,Obbligo di pubblicazione di atti di concessione,Ministero dell’Istruzione dell’Università e della Ricerca,m_pi,101
120101,Obbligo di pubblicazione del bilancio preventivo,Ministero dell’Istruzione dell’Università e della Ricerca,m_pi,101
120102,Obbligo di pubblicazione del bilancio consuntivo,Ministero dell’Istruzione dell’Università e della Ricerca,m_pi,101
120201,Obbligo di pubblicazione del piano degli indicatori e dei risultati attesi di bilancio,Ministero dell’Istruzione dell’Università e della Ricerca,m_pi,101
130101,Obbligo di pubblicazione concernente il patrimonio immobiliare,Ministero dell’Istruzione dell’Università e della Ricerca,m_pi,101
130201,Obbligo di pubblicazione concernente canoni di locazione,Ministero dell’Istruzione dell’Università e della Ricerca,m_pi,101
140101,Obbligo di pubblicazione concernente gli atti degli organismi di valutazione,Ministero dell’Istruzione dell’Università e della Ricerca,m_pi,101
140201,Obbligo di pubblicazione concernente le relazioni degli organi di revisione amministrativa e contabile,Ministero dell’Istruzione dell’Università e della Ricerca,m_pi,101
140301,Obbligo di pubblicazione concernente i rilievi Corte dei conti,Ministero dell’Istruzione dell’Università e della Ricerca,m_pi,101
150101,Obbligo di pubblicazione concernente carta dei servizi e standard di qualità ,Ministero dell’Istruzione dell’Università e della Ricerca,m_pi,101
150201,Obbligo di pubblicazione concernente la class action,Ministero dell’Istruzione dell’Università e della Ricerca,m_pi,101
150301,Obbligo di pubblicazione concernentei costi contabilizzati,Ministero dell’Istruzione dell’Università e della Ricerca,m_pi,101
150401,Obbligo di pubblicazione concernente le liste di attesa,Ministero dell’Istruzione dell’Università e della Ricerca,,101
150401,Obbligo di pubblicazione concernente i dati relativi alle liste d'attesa,Ministero dell’Istruzione dell’Università e della Ricerca,,101
150501,Obbligo di pubblicazione concernente l'utilizzo e gradimento servizi in rete,Ministero dell’Istruzione dell’Università e della Ricerca,m_pi,101
150601,Obbligo di pubblicazione dei dati sui pagamenti,Ministero dell’Istruzione dell’Università e della Ricerca,m_pi,101
150701,Obbligo di pubblicazione dei dati sui pagamenti del SSN,Ministero dell’Istruzione dell’Università e della Ricerca,,101
150801,Obbligo di pubblicazione relativo all'indicatore di tempestività  dei pagamenti,Ministero dell’Istruzione dell’Università e della Ricerca,m_pi,101
15080101,Obbligo di pubblicazione relativo all'indicatore trimestrale di tempestività  dei pagamenti,Ministero dell’Istruzione dell’Università e della Ricerca,m_pi,101
150802,Obbligo di pubblicazione relativo all'ammontare complessivo dei debiti,Ministero dell’Istruzione dell’Università e della Ricerca,m_pi,101
150901,Obbligo di pubblicazione delle informazioni su iBAN e pagamenti informatici,Ministero dell’Istruzione dell’Università e della Ricerca,m_pi,101
160101,Obbligo di pubblicazione relativo ai nuclei di valutazione e verifica degli investimenti pubblici ,Ministero dell’Istruzione dell’Università e della Ricerca,m_pi,101
160201,Obbligo di pubblicazione degli atti di programmazione delle opere pubbliche,Ministero dell’Istruzione dell’Università e della Ricerca,m_pi,101
160301,"Obbligo di pubblicazione di tempi, costi unitari e indicatori di realizzazione delle opere pubbliche in corso o completate.",Ministero dell’Istruzione dell’Università e della Ricerca,m_pi,101
170101,Obbligo di trasparenza concernente gli atti di governo del territorio,Ministero dell’Istruzione dell’Università e della Ricerca,m_pi,101
170102,Obbligo di trasparenza concernente la documentazione relativa a ciascun procedimento di presentazione e approvazione delle proposte di trasformazione urbanistica,Ministero dell’Istruzione dell’Università e della Ricerca,,101
180101,Obbligo di pubblicazione delle informazioni ambientali,Ministero dell’Istruzione dell’Università e della Ricerca,m_pi,101
190101,Obbligo di pubblicazione concernente le strutture sanitarie private accreditate,Ministero dell’Istruzione dell’Università e della Ricerca,,101
200101,Obbligo di pubblicazione concernente gli interventi straordinari e di emergenza,Ministero dell’Istruzione dell’Università e della Ricerca,m_pi,101
010101,Obbligo inerente la pubblicazione del Piano triennale per la prevenzione della corruzione e della trasparenza (PTCT),Ministero dell’Istruzione dell’Università e della Ricerca,m_pi,101
210102,Obbligo di pubblicazione riguardante il responsabile della prevenzione della corruzione e della trasparenza,Ministero dell’Istruzione dell’Università e della Ricerca,m_pi,101
210104,Obbligo di pubblicazione della relazione del responsabile della prevenzione della corruzione e della trasparenza ,Ministero dell’Istruzione dell’Università e della Ricerca,m_pi,101
210105,Obbligo di pubblicazione dei provvedimenti adottati dall'A.N.AC. ,Ministero dell’Istruzione dell’Università e della Ricerca,m_pi,101
210106,Obbligo di pubblicazione di atti di accertamento delle violazioni ,Ministero dell’Istruzione dell’Università e della Ricerca,m_pi,101
210201,"Obbligo di pubblicazione concernente le richeste di accesso civico ""semplice""",Ministero dell’Istruzione dell’Università e della Ricerca,m_pi,101
210202,"Obbligo di pubblicazione concernente le richeste di accesso civico ""generalizzato""",Ministero dell’Istruzione dell’Università e della Ricerca,m_pi,101
210203,Obbligo di pubblicazione del registro degli accessi ,Ministero dell’Istruzione dell’Università e della Ricerca,m_pi,101
210301,"Obbligo di pubblicazione Catalogo dei dati, metadati e delle banche dati",Ministero dell’Istruzione dell’Università e della Ricerca,m_pi,101
210302,Obbligo di pubblicazione dei regolamenti su accesso telematico e il riutilizzo dei dati,Ministero dell’Istruzione dell’Università e della Ricerca,m_pi,101
210303,Obbligo di pubblicazione di obiettivi di accessibilità ,Ministero dell’Istruzione dell’Università e della Ricerca,m_pi,101
010101,Obbligo inerente la pubblicazione del Piano triennale per la prevenzione della corruzione e della trasparenza (PTCT),Ministero della Difesa,m_d,101
010201,Obbligo di pubblicazione di riferimenti normativi su organizzazione e attività ,Ministero della Difesa,m_d,101
010202,Obbligo di pubblicazione di atti amministrativi generali,Ministero della Difesa,m_d,101
010203,Obbligo di pubblicazione di documenti di programmazione strategico-gestionale,Ministero della Difesa,m_d,101
010204,Obbligo di pubblicazione di statuti e leggi regionali,Ministero della Difesa,,101
010205,Obbligo di pubblicazione del codice disciplinare e codice di condotta,Ministero della Difesa,m_d,101
010301,Obbligo di pubblicazione dello scadenzario obblighi amministrativi,Ministero della Difesa,m_d,101
020102,Obbligo di pubblicazione concernente i titolari di incarichi politici,Ministero della Difesa,m_d,101
020107,"Obbligo di pubblicazione concernente i titolari di incarichi di amministrazione, di direzione o di governo",Ministero della Difesa,,101
020106,Obbligo di pubblicazione concernente i titolari cessati dall'incarico,Ministero della Difesa,m_d,101
020201,Obbligo di pubblicazione delle sanzioni per mancata comunicazione dei dati,Ministero della Difesa,m_d,101
020301,Obbligo di pubblicazione dei rendiconti gruppi consiliari regionali e provinciali,Ministero della Difesa,,101
020302,Obbligo di pubblicazione degli atti degli organi di controllo,Ministero della Difesa,,101
020401,Obbligo di pubblicazione concernente l'articolazione degli uffici,Ministero della Difesa,m_d,101
020501,Obbligo di pubblicazione dei recapiti degli uffici,Ministero della Difesa,m_d,101
030101,Obbligo di pubblicazione concernente i titolari di incarichi di collaborazione o consulenza,Ministero della Difesa,m_d,101
030201,Obbligo di pubblicazione concernente gli amministratori e gli esperti nominati da organi giurisdizionali o amministrativi,Ministero della Difesa,,101
030301,Obbligo di pubblicazione concernente gli amministratori e gli esperti nominati da parte dei Prefetti,Ministero della Difesa,,101
040101,Obbligo di pubblicazione concernente i titolari di incarichi amministrativi di vertice,Ministero della Difesa,m_d,101
040102,Obbligo di pubblicazione concernente i titolari di incarichi dirigenziali,Ministero della Difesa,m_d,101
040202,Obbligo di pubblicazione del numero di posti di funzione disponibili,Ministero della Difesa,m_d,101
040203,Obbligo di pubblicazione del ruolo dirigenti,Ministero della Difesa,m_d,101
040301,Obbligo di pubblicazione concernente i dirigenti cessati,Ministero della Difesa,m_d,101
020201,Obbligo di pubblicazione delle sanzioni per mancata comunicazione dei dati,Ministero della Difesa,m_d,101
